rank,crowding_distance,ticker,setup_signals,horizon,support_is,support_oos,mu_is,p_long_is,mu_oos,acc_oos,tstat_oos,obj_acc,obj_tstat,obj_support_is,obj_diversity
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
1,inf,AMD US Equity,SIG_00854,5,89,20,0.012042900515332229,0.6292134831460674,0.037750417586429594,1.0,10.92248677628159,1.0,10.92248677628159,89.0,0.1
