rank,crowding_distance,ticker,setup_signals,horizon,support_is,support_oos,mu_is,p_long_is,mu_oos,acc_oos,tstat_oos,obj_acc,obj_tstat,obj_support_is,obj_diversity
1,inf,TSLA US Equity,SIG_02159|SIG_01924,10,49,12,0.04346730012981596,0.5306122448979592,0.21343919763698507,1.0,24.05007018543346,1.0,24.05007018543346,49.0,0.1
1,inf,TSLA US Equity,SIG_02159|SIG_01924,10,49,12,0.04346730012981596,0.5306122448979592,0.21343919763698507,1.0,24.05007018543346,1.0,24.05007018543346,49.0,0.1
1,inf,TSLA US Equity,SIG_01924|SIG_02159,10,49,12,0.04346730012981596,0.5306122448979592,0.21343919763698507,1.0,24.05007018543346,1.0,24.05007018543346,49.0,0.1
1,inf,TSLA US Equity,SIG_02159|SIG_01924,10,49,12,0.04346730012981596,0.5306122448979592,0.21343919763698507,1.0,24.05007018543346,1.0,24.05007018543346,49.0,0.1
1,inf,TSLA US Equity,SIG_02159|SIG_01924,10,49,12,0.04346730012981596,0.5306122448979592,0.21343919763698507,1.0,24.05007018543346,1.0,24.05007018543346,49.0,0.1
1,inf,TSLA US Equity,SIG_01924|SIG_02159,10,49,12,0.04346730012981596,0.5306122448979592,0.21343919763698507,1.0,24.05007018543346,1.0,24.05007018543346,49.0,0.1
1,inf,GOOGL US Equity,SIG_00636,10,124,16,0.014718620949397701,0.6774193548387096,0.05346070635677475,1.0,12.51607679588104,1.0,12.51607679588104,124.0,0.1
1,inf,GOOGL US Equity,SIG_00636,10,124,16,0.014718620949397701,0.6774193548387096,0.05346070635677475,1.0,12.51607679588104,1.0,12.51607679588104,124.0,0.1
1,inf,GOOGL US Equity,SIG_00636,10,124,16,0.014718620949397701,0.6774193548387096,0.05346070635677475,1.0,12.51607679588104,1.0,12.51607679588104,124.0,0.1
1,inf,GOOGL US Equity,SIG_00636,10,124,16,0.014718620949397701,0.6774193548387096,0.05346070635677475,1.0,12.51607679588104,1.0,12.51607679588104,124.0,0.1
1,inf,GOOGL US Equity,SIG_00636,10,124,16,0.014718620949397701,0.6774193548387096,0.05346070635677475,1.0,12.51607679588104,1.0,12.51607679588104,124.0,0.1
1,inf,GOOGL US Equity,SIG_00636,10,124,16,0.014718620949397701,0.6774193548387096,0.05346070635677475,1.0,12.51607679588104,1.0,12.51607679588104,124.0,0.1
