rank,crowding_distance,ticker,setup_signals,horizon,support_is,support_oos,mu_is,p_long_is,mu_oos,acc_oos,tstat_oos,obj_acc,obj_tstat,obj_support_is,obj_diversity
1,inf,MSTR US Equity,SIG_05049|SIG_02544,10,35,22,0.06284747231217035,0.6285714285714286,0.18606899224645215,1.0,19.45244721094969,1.0,19.45244721094969,35.0,0.1
1,inf,MSTR US Equity,SIG_02544|SIG_05049,10,35,22,0.06284747231217035,0.6285714285714286,0.18606899224645215,1.0,19.45244721094969,1.0,19.45244721094969,35.0,0.1
1,inf,MSTR US Equity,SIG_05049|SIG_02544,10,35,22,0.06284747231217035,0.6285714285714286,0.18606899224645215,1.0,19.45244721094969,1.0,19.45244721094969,35.0,0.1
1,inf,MSTR US Equity,SIG_02544|SIG_05049,10,35,22,0.06284747231217035,0.6285714285714286,0.18606899224645215,1.0,19.45244721094969,1.0,19.45244721094969,35.0,0.1
1,inf,MSTR US Equity,SIG_05049|SIG_02544,10,35,22,0.06284747231217035,0.6285714285714286,0.18606899224645215,1.0,19.45244721094969,1.0,19.45244721094969,35.0,0.1
1,inf,MSTR US Equity,SIG_02544|SIG_05049,10,35,22,0.06284747231217035,0.6285714285714286,0.18606899224645215,1.0,19.45244721094969,1.0,19.45244721094969,35.0,0.1
1,inf,MSTR US Equity,SIG_05049|SIG_02544,10,35,22,0.06284747231217035,0.6285714285714286,0.18606899224645215,1.0,19.45244721094969,1.0,19.45244721094969,35.0,0.1
1,inf,MSTR US Equity,SIG_02544|SIG_05049,10,35,22,0.06284747231217035,0.6285714285714286,0.18606899224645215,1.0,19.45244721094969,1.0,19.45244721094969,35.0,0.1
1,inf,MSTR US Equity,SIG_05049|SIG_02544,10,35,22,0.06284747231217035,0.6285714285714286,0.18606899224645215,1.0,19.45244721094969,1.0,19.45244721094969,35.0,0.1
1,inf,MSTR US Equity,SIG_02544|SIG_05049,10,35,22,0.06284747231217035,0.6285714285714286,0.18606899224645215,1.0,19.45244721094969,1.0,19.45244721094969,35.0,0.1
1,inf,MSTR US Equity,SIG_05049|SIG_02544,10,35,22,0.06284747231217035,0.6285714285714286,0.18606899224645215,1.0,19.45244721094969,1.0,19.45244721094969,35.0,0.1
1,inf,MSTR US Equity,SIG_02544|SIG_05049,10,35,22,0.06284747231217035,0.6285714285714286,0.18606899224645215,1.0,19.45244721094969,1.0,19.45244721094969,35.0,0.1
1,inf,MSTR US Equity,SIG_05049|SIG_02544,10,35,22,0.06284747231217035,0.6285714285714286,0.18606899224645215,1.0,19.45244721094969,1.0,19.45244721094969,35.0,0.1
1,inf,MSTR US Equity,SIG_02544|SIG_05049,10,35,22,0.06284747231217035,0.6285714285714286,0.18606899224645215,1.0,19.45244721094969,1.0,19.45244721094969,35.0,0.1
1,inf,MSTR US Equity,SIG_05049|SIG_02544,10,35,22,0.06284747231217035,0.6285714285714286,0.18606899224645215,1.0,19.45244721094969,1.0,19.45244721094969,35.0,0.1
1,inf,MSTR US Equity,SIG_02544|SIG_05049,10,35,22,0.06284747231217035,0.6285714285714286,0.18606899224645215,1.0,19.45244721094969,1.0,19.45244721094969,35.0,0.1
1,inf,MSTR US Equity,SIG_05049|SIG_02544,10,35,22,0.06284747231217035,0.6285714285714286,0.18606899224645215,1.0,19.45244721094969,1.0,19.45244721094969,35.0,0.1
1,inf,MSTR US Equity,SIG_02544|SIG_05049,10,35,22,0.06284747231217035,0.6285714285714286,0.18606899224645215,1.0,19.45244721094969,1.0,19.45244721094969,35.0,0.1
1,inf,MSTR US Equity,SIG_05049|SIG_02544,10,35,22,0.06284747231217035,0.6285714285714286,0.18606899224645215,1.0,19.45244721094969,1.0,19.45244721094969,35.0,0.1
1,inf,MSTR US Equity,SIG_02544|SIG_05049,10,35,22,0.06284747231217035,0.6285714285714286,0.18606899224645215,1.0,19.45244721094969,1.0,19.45244721094969,35.0,0.1
1,inf,MSTR US Equity,SIG_05049|SIG_02544,10,35,22,0.06284747231217035,0.6285714285714286,0.18606899224645215,1.0,19.45244721094969,1.0,19.45244721094969,35.0,0.1
1,inf,MSTR US Equity,SIG_02544|SIG_05049,10,35,22,0.06284747231217035,0.6285714285714286,0.18606899224645215,1.0,19.45244721094969,1.0,19.45244721094969,35.0,0.1
1,inf,MSTR US Equity,SIG_05049|SIG_02544,10,35,22,0.06284747231217035,0.6285714285714286,0.18606899224645215,1.0,19.45244721094969,1.0,19.45244721094969,35.0,0.1
1,inf,MSTR US Equity,SIG_02544|SIG_05049,10,35,22,0.06284747231217035,0.6285714285714286,0.18606899224645215,1.0,19.45244721094969,1.0,19.45244721094969,35.0,0.1
1,inf,MSTR US Equity,SIG_05049|SIG_02544,10,35,22,0.06284747231217035,0.6285714285714286,0.18606899224645215,1.0,19.45244721094969,1.0,19.45244721094969,35.0,0.1
1,inf,MSTR US Equity,SIG_02544|SIG_05049,10,35,22,0.06284747231217035,0.6285714285714286,0.18606899224645215,1.0,19.45244721094969,1.0,19.45244721094969,35.0,0.1
1,inf,MSTR US Equity,SIG_05049|SIG_02544,10,35,22,0.06284747231217035,0.6285714285714286,0.18606899224645215,1.0,19.45244721094969,1.0,19.45244721094969,35.0,0.1
1,inf,MSTR US Equity,SIG_02544|SIG_05049,10,35,22,0.06284747231217035,0.6285714285714286,0.18606899224645215,1.0,19.45244721094969,1.0,19.45244721094969,35.0,0.1
1,inf,MSTR US Equity,SIG_05049|SIG_02544,10,35,22,0.06284747231217035,0.6285714285714286,0.18606899224645215,1.0,19.45244721094969,1.0,19.45244721094969,35.0,0.1
1,inf,MSTR US Equity,SIG_02544|SIG_05049,10,35,22,0.06284747231217035,0.6285714285714286,0.18606899224645215,1.0,19.45244721094969,1.0,19.45244721094969,35.0,0.1
1,inf,MSTR US Equity,SIG_05049|SIG_02544,10,35,22,0.06284747231217035,0.6285714285714286,0.18606899224645215,1.0,19.45244721094969,1.0,19.45244721094969,35.0,0.1
1,inf,MSTR US Equity,SIG_02544|SIG_05049,10,35,22,0.06284747231217035,0.6285714285714286,0.18606899224645215,1.0,19.45244721094969,1.0,19.45244721094969,35.0,0.1
1,inf,MSTR US Equity,SIG_01055|SIG_04217,10,50,19,0.0578199782527887,0.56,0.1670967801973758,1.0,10.142336924556531,1.0,10.142336924556531,50.0,0.1
1,inf,MSTR US Equity,SIG_01055|SIG_04217,10,50,19,0.0578199782527887,0.56,0.1670967801973758,1.0,10.142336924556531,1.0,10.142336924556531,50.0,0.1
1,inf,MSTR US Equity,SIG_01055|SIG_04217,10,50,19,0.0578199782527887,0.56,0.1670967801973758,1.0,10.142336924556531,1.0,10.142336924556531,50.0,0.1
1,inf,MSTR US Equity,SIG_01055|SIG_04217,10,50,19,0.0578199782527887,0.56,0.1670967801973758,1.0,10.142336924556531,1.0,10.142336924556531,50.0,0.1
1,inf,QQQ US Equity,SIG_01064,10,289,18,0.0062571541863832405,0.6193771626297578,-0.026943113192001558,0.3333333333333333,-2.500293594253796,0.3333333333333333,-2.500293594253796,289.0,0.1
1,inf,QQQ US Equity,SIG_01064,10,289,18,0.0062571541863832405,0.6193771626297578,-0.026943113192001558,0.3333333333333333,-2.500293594253796,0.3333333333333333,-2.500293594253796,289.0,0.1
1,inf,QQQ US Equity,SIG_01064,10,289,18,0.0062571541863832405,0.6193771626297578,-0.026943113192001558,0.3333333333333333,-2.500293594253796,0.3333333333333333,-2.500293594253796,289.0,0.1
1,inf,QQQ US Equity,SIG_01064,10,289,18,0.0062571541863832405,0.6193771626297578,-0.026943113192001558,0.3333333333333333,-2.500293594253796,0.3333333333333333,-2.500293594253796,289.0,0.1
1,inf,MSTR US Equity,SIG_02544|SIG_03298,10,21,29,0.0019406168766342845,0.47619047619047616,0.18522738643477332,0.9655172413793104,8.3784680345013,0.9655172413793104,8.3784680345013,21.0,0.15
1,inf,MSTR US Equity,SIG_02544|SIG_03298,10,21,29,0.0019406168766342845,0.47619047619047616,0.18522738643477332,0.9655172413793104,8.3784680345013,0.9655172413793104,8.3784680345013,21.0,0.15
1,inf,MSTR US Equity,SIG_04436,10,70,23,-0.0221175173415148,0.42857142857142855,0.16431083554110934,0.043478260869565216,9.60362986146499,0.043478260869565216,9.60362986146499,70.0,0.3
1,inf,MSTR US Equity,SIG_04436,10,70,23,-0.0221175173415148,0.42857142857142855,0.16431083554110934,0.043478260869565216,9.60362986146499,0.043478260869565216,9.60362986146499,70.0,0.3
1,inf,MSTR US Equity,SIG_03298,5,216,83,-0.0023755210797635176,0.4583333333333333,0.020767452931721334,0.40963855421686746,1.6285466554157828,0.40963855421686746,1.6285466554157828,216.0,0.5
1,0.6287820877669754,MSTR US Equity,SIG_05049,3,162,44,-0.006423049723742234,0.46296296296296297,0.029836781369449325,0.3181818181818182,2.2338700540405942,0.3181818181818182,2.2338700540405942,162.0,0.45
1,0.49344873946773826,MSTR US Equity,SIG_03298,10,216,83,-0.00817254712147202,0.49537037037037035,0.03883001372982395,0.37349397590361444,2.0705205947655285,0.37349397590361444,2.0705205947655285,216.0,0.35
1,0.478804853896977,MSTR US Equity,SIG_04217,10,150,62,-0.005724778295966815,0.4266666666666667,0.11310432255651873,0.14516129032258066,7.597220619594111,0.14516129032258066,7.597220619594111,150.0,0.25
